"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","Product Family","serviceCode","Location","Location Type","Storage Media","Group","Group Description","usageType","operation","Alarm Type","Database Engine Type","Instance Configuration Type","Logs Destination","OTel_Type","Region Code","Retention","serviceName","Type","Type Description","Version"
"X47SZ7H38ED6QS5Y","JRTCKXETXF","X47SZ7H38ED6QS5Y.JRTCKXETXF.AMET9K77J3","OnDemand","$0.101 per GB for the next 20TB of APS5-VendedLogIA-Bytes-WAFLogs in Asia Pacific (Hyderabad)","2026-08-01","30720","51200","GB","0.1010000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,"IA Vended ingested logs","Log delivered from AWS WAF to CloudWatch Logs - IA","APS5-VendedLogIA-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-south-2",,"AmazonCloudWatch",,,"Current"
"X47SZ7H38ED6QS5Y","JRTCKXETXF","X47SZ7H38ED6QS5Y.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.067 per GB for over 50TB of APS5-VendedLogIA-Bytes-WAFLogs in Asia Pacific (Hyderabad)","2026-08-01","51200","Inf","GB","0.0670000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,"IA Vended ingested logs","Log delivered from AWS WAF to CloudWatch Logs - IA","APS5-VendedLogIA-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-south-2",,"AmazonCloudWatch",,,"Current"
"X47T97NCEWBGT7VY","JRTCKXETXF","X47T97NCEWBGT7VY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00001 per API Call for CW:DatabaseInsights-API in EU (Milan)","2026-08-01","0","Inf","API Calls","0.0000100000","USD","P482XJPQYSGHYDN2","CloudWatch Database Insights","AmazonCloudWatch","EU (Milan)","AWS Region",,,,"EUS1-CW:DatabaseInsights-API","",,,,,,"eu-south-1",,"AmazonCloudWatch",,,
"X4FEGEYQBY79N6ES","JRTCKXETXF","X4FEGEYQBY79N6ES.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.6 per GB of vended logs ingested in Standard log class for the first 10TB - EU (Milan)","2026-08-01","0","10240","GB","0.6000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Ingested Logs","Log files generated by AWS services","EUS1-VendedLog-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"X4FEGEYQBY79N6ES","JRTCKXETXF","X4FEGEYQBY79N6ES.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.3 per GB of vended logs ingested in Standard log class for the next 20TB - EU (Milan)","2026-08-01","10240","30720","GB","0.3000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Ingested Logs","Log files generated by AWS services","EUS1-VendedLog-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"X4FEGEYQBY79N6ES","JRTCKXETXF","X4FEGEYQBY79N6ES.JRTCKXETXF.AMET9K77J3","OnDemand","$0.12 per GB of vended logs ingested in Standard log class for the next 20TB - EU (Milan)","2026-08-01","30720","51200","GB","0.1200000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Ingested Logs","Log files generated by AWS services","EUS1-VendedLog-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"X4FEGEYQBY79N6ES","JRTCKXETXF","X4FEGEYQBY79N6ES.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.06 per GB of vended logs ingested in Standard log class over 50TB - EU (Milan)","2026-08-01","51200","Inf","GB","0.0600000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Milan)","AWS Region",,"Ingested Logs","Log files generated by AWS services","EUS1-VendedLog-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-south-1",,"AmazonCloudWatch",,,"Current"
"X4UXJR9Z4S5YQFRB","JRTCKXETXF","X4UXJR9Z4S5YQFRB.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB for the first 10TB of vended log data delivered to S3 per month in EU (Frankfurt)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon S3","EUC1-S3-Egress-Bytes-MTLogs","",,,,"Amazon S3",,"eu-central-1",,"AmazonCloudWatch",,,"Current"
"X4UXJR9Z4S5YQFRB","JRTCKXETXF","X4UXJR9Z4S5YQFRB.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB for the next 20TB of vended log data delivered to S3 per month in EU (Frankfurt)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon S3","EUC1-S3-Egress-Bytes-MTLogs","",,,,"Amazon S3",,"eu-central-1",,"AmazonCloudWatch",,,"Current"
"X4UXJR9Z4S5YQFRB","JRTCKXETXF","X4UXJR9Z4S5YQFRB.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB for the next 20TB of vended log data delivered to S3 per month in EU (Frankfurt)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon S3","EUC1-S3-Egress-Bytes-MTLogs","",,,,"Amazon S3",,"eu-central-1",,"AmazonCloudWatch",,,"Current"
"X4UXJR9Z4S5YQFRB","JRTCKXETXF","X4UXJR9Z4S5YQFRB.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data delivered to S3 per month in EU (Frankfurt)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","EU (Frankfurt)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon S3","EUC1-S3-Egress-Bytes-MTLogs","",,,,"Amazon S3",,"eu-central-1",,"AmazonCloudWatch",,,"Current"
"X4ZKMWY7XRXSBMZR","JRTCKXETXF","X4ZKMWY7XRXSBMZR.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB of CloudFront log data delivered to Kinesis Firehose for the first 10TB  -  Canada (Central)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","CAN1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X4ZKMWY7XRXSBMZR","JRTCKXETXF","X4ZKMWY7XRXSBMZR.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB of CloudFront log data delivered to Kinesis Firehose for the next 20TB  -  Canada (Central)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","CAN1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X4ZKMWY7XRXSBMZR","JRTCKXETXF","X4ZKMWY7XRXSBMZR.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB of CloudFront log data delivered to Kinesis Firehose for the next 20TB  -  Canada (Central)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","CAN1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X4ZKMWY7XRXSBMZR","JRTCKXETXF","X4ZKMWY7XRXSBMZR.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB of CloudFront log data delivered to Kinesis Firehose over 50TB  -  Canada (Central)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Amazon CloudFront and delivered to Firehose as Vended Logs","CAN1-FH-Egress-Bytes-CFLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X567UE9VXACS325S","JRTCKXETXF","X567UE9VXACS325S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000563 per ACU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Serverless in Europe (Spain)","2026-08-01","0","Inf","ACU-Hours","0.0005630000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Europe (Spain)","AWS Region",,,,"EUS2-CW:DatabaseInsights-Standard-FMR-ACU-Hours","Aurora-MySQL:Serverless",,"Aurora-MySQL","Serverless",,,"eu-south-2","FMR","AmazonCloudWatch",,,
"X5VHGNVT9HSAUQZK","JRTCKXETXF","X5VHGNVT9HSAUQZK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000101 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for RDS Oracle Provisioned in Asia Pacific (Singapore)","2026-08-01","0","Inf","vCPU-Hours","0.0001010000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Singapore)","AWS Region",,,,"APS1-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"ap-southeast-1","AMR","AmazonCloudWatch",,,
"X5XZ5TCMTZR7U352","JRTCKXETXF","X5XZ5TCMTZR7U352.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.275 per GB of log data delivered to Kinesis Firehose for the first 10TB - Canada West (Calgary)","2026-08-01","0","10240","GB","0.2750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada West (Calgary)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","CAN2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ca-west-1",,"AmazonCloudWatch",,,"Current"
"X5XZ5TCMTZR7U352","JRTCKXETXF","X5XZ5TCMTZR7U352.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.165 per GB of log data delivered to Kinesis Firehose for the next 20TB - Canada West (Calgary)","2026-08-01","10240","30720","GB","0.1650000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada West (Calgary)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","CAN2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ca-west-1",,"AmazonCloudWatch",,,"Current"
"X5XZ5TCMTZR7U352","JRTCKXETXF","X5XZ5TCMTZR7U352.JRTCKXETXF.AMET9K77J3","OnDemand","$0.083 per GB of log data delivered to Kinesis Firehose for the next 20TB - Canada West (Calgary)","2026-08-01","30720","51200","GB","0.0830000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada West (Calgary)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","CAN2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ca-west-1",,"AmazonCloudWatch",,,"Current"
"X5XZ5TCMTZR7U352","JRTCKXETXF","X5XZ5TCMTZR7U352.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.055 per GB of log data delivered to Kinesis Firehose over 50TB - Canada West (Calgary)","2026-08-01","51200","Inf","GB","0.0550000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada West (Calgary)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","CAN2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ca-west-1",,"AmazonCloudWatch",,,"Current"
"X62FQJY6DR3VVD55","JRTCKXETXF","X62FQJY6DR3VVD55.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002421 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS SQL Server Provisioned in Middle East (UAE)","2026-08-01","0","Inf","vCPU-Hours","0.0024210000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Middle East (UAE)","AWS Region",,,,"MEC1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-SQLServer:Provisioned",,"RDS SQL Server","Provisioned",,,"me-central-1","FMR","AmazonCloudWatch",,,
"X6WZRQQY4SCMQ8TX","JRTCKXETXF","X6WZRQQY4SCMQ8TX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00001 per API Call for CW:DatabaseInsights-API in Canada West (Calgary)","2026-08-01","0","Inf","API Calls","0.0000100000","USD","P482XJPQYSGHYDN2","CloudWatch Database Insights","AmazonCloudWatch","Canada West (Calgary)","AWS Region",,,,"CAN2-CW:DatabaseInsights-API","",,,,,,"ca-west-1",,"AmazonCloudWatch",,,
"X7439RFVDYACZWQM","JRTCKXETXF","X7439RFVDYACZWQM.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB for the first 10TB of vended log data delivered to Kinesis Firehose per month in Canada (Central)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","CAN1-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X7439RFVDYACZWQM","JRTCKXETXF","X7439RFVDYACZWQM.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB for the next 20TB of vended log data delivered to Kinesis Firehose per month in Canada (Central)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","CAN1-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X7439RFVDYACZWQM","JRTCKXETXF","X7439RFVDYACZWQM.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB for the next 20TB of vended log data delivered to Kinesis Firehose per month in Canada (Central)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","CAN1-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X7439RFVDYACZWQM","JRTCKXETXF","X7439RFVDYACZWQM.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data delivered to Kinesis Firehose per month in Canada (Central)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Canada (Central)","AWS Region",,"Delivered Logs","Logs generated by Elemental MediaTailor and delivered to Amazon Data Firehose","CAN1-FH-Egress-Bytes-MTLogs","",,,,"Amazon Kinesis Data Firehose",,"ca-central-1",,"AmazonCloudWatch",,,"Current"
"X7M24RACT3DPEYTX","JRTCKXETXF","X7M24RACT3DPEYTX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002405 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Provisioned in Asia Pacific (Sydney)","2026-08-01","0","Inf","vCPU-Hours","0.0024050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,,,"APS2-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"ap-southeast-2","FMR","AmazonCloudWatch",,,
"X7X4WD4A95NDR9U5","JRTCKXETXF","X7X4WD4A95NDR9U5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB-mo of log storage - US East (Ohio)","2026-08-01","0","Inf","GB-Mo","0.0300000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","US East (Ohio)","AWS Region","Amazon S3","Amazon CloudWatch Standard Storage pricing current","Amazon CloudWatch Logs Storage Current version","USE2-TimedStorage-ByteHrs","",,,,,,"us-east-2",,"AmazonCloudWatch",,,"Current"
"X82FJTN6QKACM7U5","JRTCKXETXF","X82FJTN6QKACM7U5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000096 per vCPU-Hour for each additional month retention monitored by Database Insights (Standard Mode) for RDS PostgreSQL Provisioned in Asia Pacific (Mumbai)","2026-08-01","0","Inf","vCPU-Hours","0.0000960000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Mumbai)","AWS Region",,,,"APS3-CW:DatabaseInsights-Standard-AMR-vCPU-Hours","RDS-PostgreSQL:Provisioned",,"RDS PostgreSQL","Provisioned",,,"ap-south-1","AMR","AmazonCloudWatch",,,
"X86H74R2EVDDD4QZ","JRTCKXETXF","X86H74R2EVDDD4QZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000605 per ACU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Serverless in Middle East (Bahrain)","2026-08-01","0","Inf","ACU-Hours","0.0006050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Middle East (Bahrain)","AWS Region",,,,"MES1-CW:DatabaseInsights-Standard-FMR-ACU-Hours","Aurora-PostgreSQL:Serverless",,"Aurora-PostgreSQL","Serverless",,,"me-south-1","FMR","AmazonCloudWatch",,,
"X893BR9GVWJTPTUK","JRTCKXETXF","X893BR9GVWJTPTUK.JRTCKXETXF.6YS6EN2CT7","OnDemand","From US East (N. California) CW Network Monitor Hybrid","2026-08-01","0","Inf","hours","0.1000000000","USD",,"CloudWatch Network Monitor","AmazonCloudWatch","US West (N. California)","AWS Region",,"CW-NM-Hybrid-Paid","CloudWatch-Network Management - Hybrid - Paid","USW1-CWNMHybrid-Paid","CloudWatch-NM-Paid",,,,,,"us-west-1",,"AmazonCloudWatch",,,
"X89ZVCTGREBKRX2G","JRTCKXETXF","X89ZVCTGREBKRX2G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003125 per ACU-Hour monitored by Database Insights for Aurora-PostgreSQL serverless databases in Asia Pacific (Hong Kong)","2026-08-01","0","Inf","ACU-Hours","0.0031250000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Hong Kong)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APE1-CW:DatabaseInsights-ACU-Hours","Aurora-PostgreSQL:Serverless",,"Aurora-PostgreSQL","Serverless",,,"ap-east-1",,"AmazonCloudWatch",,,
"X8DZCSMTCZN8BJNU","JRTCKXETXF","X8DZCSMTCZN8BJNU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0 per CloudWatch RUM events first time free tier in South America (Sao Paulo)","2026-08-01","0","Inf","Events","0.0000000000","USD",,,"AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,"CW-RUM","CloudWatch RUM free events","SAE1-CW:RUM-free-events","PutRumEvents",,,,,,"sa-east-1",,"AmazonCloudWatch",,,
"X8E9AQHUB66JVDFW","JRTCKXETXF","X8E9AQHUB66JVDFW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.08 per GigaByte for CW:OTEL:Bytes:EKS-CI in Asia Pacific (Seoul)","2026-08-01","0","Inf","GigaBytes","0.0800000000","USD",,"Metric","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,,,"APN2-CW:OTEL:Bytes:EKS-CI","",,,,,"EKS-CI","ap-northeast-2",,"AmazonCloudWatch",,,
"X8NXAE83R4XWFZGV","JRTCKXETXF","X8NXAE83R4XWFZGV.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB for the first 10TB of vended log data delivered to S3 per month in Asia Pacific (New Zealand)","2026-08-01","0","10240","GB","0.2500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"Delivered Logs","Logs generated by AWS WAF and delivered to Amazon S3","APS8-S3-Egress-Bytes-WAFLogs","",,,,"Amazon S3",,"ap-southeast-6",,"AmazonCloudWatch",,,"Current"
"X8NXAE83R4XWFZGV","JRTCKXETXF","X8NXAE83R4XWFZGV.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB for the next 20TB of vended log data delivered to S3 per month in Asia Pacific (New Zealand)","2026-08-01","10240","30720","GB","0.1500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"Delivered Logs","Logs generated by AWS WAF and delivered to Amazon S3","APS8-S3-Egress-Bytes-WAFLogs","",,,,"Amazon S3",,"ap-southeast-6",,"AmazonCloudWatch",,,"Current"
"X8NXAE83R4XWFZGV","JRTCKXETXF","X8NXAE83R4XWFZGV.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB for the next 20TB of vended log data delivered to S3 per month in Asia Pacific (New Zealand)","2026-08-01","30720","51200","GB","0.0750000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"Delivered Logs","Logs generated by AWS WAF and delivered to Amazon S3","APS8-S3-Egress-Bytes-WAFLogs","",,,,"Amazon S3",,"ap-southeast-6",,"AmazonCloudWatch",,,"Current"
"X8NXAE83R4XWFZGV","JRTCKXETXF","X8NXAE83R4XWFZGV.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB for over 50TB of vended log data delivered to S3 per month in Asia Pacific (New Zealand)","2026-08-01","51200","Inf","GB","0.0500000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (New Zealand)","AWS Region",,"Delivered Logs","Logs generated by AWS WAF and delivered to Amazon S3","APS8-S3-Egress-Bytes-WAFLogs","",,,,"Amazon S3",,"ap-southeast-6",,"AmazonCloudWatch",,,"Current"
"X8XZC5WRRNEY5TQF","JRTCKXETXF","X8XZC5WRRNEY5TQF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per GB of EUW2-CentralizedBytes in EU (London)","2026-08-01","0","Inf","GB","0.0500000000","USD",,"Data Payload","AmazonCloudWatch","EU (London)","AWS Region",,"Centralized Logs","Log data centralized across accounts and regions into a single account and region in Amazon CloudWatch Logs","EUW2-CentralizedBytes","Centralization",,,,"Amazon CloudWatch Logs",,"eu-west-2",,"AmazonCloudWatch",,,"Current"
"X92UMXGUGVUF2VWX","JRTCKXETXF","X92UMXGUGVUF2VWX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1 per 100k RUM events in Asia Pacific (Jakarta)","2026-08-01","0","Inf","Events","0.0000100000","USD",,,"AmazonCloudWatch","Asia Pacific (Jakarta)","AWS Region",,"CW-RUM","CloudWatch RUM events","APS4-CW:RUM-events","PutRumEvents",,,,,,"ap-southeast-3",,"AmazonCloudWatch",,,
"X9ABQTJ25QPMNEV7","JRTCKXETXF","X9ABQTJ25QPMNEV7.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.271 per GB for the first 10TB of EUN1-VendedLogIA-Bytes-WAFLogs in EU (Stockholm)","2026-08-01","0","10240","GB","0.2710000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Stockholm)","AWS Region",,"IA Vended ingested logs","Log delivered from AWS WAF to CloudWatch Logs - IA","EUN1-VendedLogIA-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-north-1",,"AmazonCloudWatch",,,"Current"
