"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Tenancy","usageType","operation","CapabilityType","CPUType","EKSCapabilityUnits","EKSProductType","InstanceType","MemoryType","Region Code","serviceName","StorageType","TierType"
"NCZC6SU8XBG7JPKV","JRTCKXETXF","NCZC6SU8XBG7JPKV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.04733 per hour for EKS Auto Mode management of c6gn.2xlarge in EU (Frankfurt)","2026-08-01","0","Inf","hours","0.0473300000","USD","Compute","AmazonEKS","EU (Frankfurt)","AWS Region",,"EUC1-EKS-Auto:c6gn.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6gn.2xlarge",,"eu-central-1","Amazon Elastic Container Service for Kubernetes",,
"ND485ZHT8R5N7BCR","JRTCKXETXF","ND485ZHT8R5N7BCR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.65076 per hour for EKS Auto Mode management of x2iedn.metal in EU (Stockholm)","2026-08-01","0","Inf","hours","3.6507600000","USD","Compute","AmazonEKS","EU (Stockholm)","AWS Region",,"EUN1-EKS-Auto:x2iedn.metal-management-hours","EKSAutoUsage",,,,"AutoMode","x2iedn.metal",,"eu-north-1","Amazon Elastic Container Service for Kubernetes",,
"ND5W5QT3WSNDPAYZ","JRTCKXETXF","ND5W5QT3WSNDPAYZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10321 per hour for EKS Auto Mode management of g6.4xlarge in US West (Oregon)","2026-08-01","0","Inf","hours","0.1032100000","USD","Compute","AmazonEKS","US West (Oregon)","AWS Region",,"USW2-EKS-Auto:g6.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","g6.4xlarge",,"us-west-2","Amazon Elastic Container Service for Kubernetes",,
"ND6KM8K7TMNZJVN8","JRTCKXETXF","ND6KM8K7TMNZJVN8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.85118 per hour for EKS Auto Mode management of i7ie.12xlarge in Asia Pacific (Hyderabad)","2026-08-01","0","Inf","hours","0.8511800000","USD","Compute","AmazonEKS","Asia Pacific (Hyderabad)","AWS Region",,"APS5-EKS-Auto:i7ie.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","i7ie.12xlarge",,"ap-south-2","Amazon Elastic Container Service for Kubernetes",,
"ND8ZQ62YAZU2KDT6","JRTCKXETXF","ND8ZQ62YAZU2KDT6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.6807 per hour for EKS Auto Mode management of r8gd.metal-48xl in South America (Sao Paulo)","2026-08-01","0","Inf","hours","2.6807000000","USD","Compute","AmazonEKS","South America (Sao Paulo)","AWS Region",,"SAE1-EKS-Auto:r8gd.metal-48xl-management-hours","EKSAutoUsage",,,,"AutoMode","r8gd.metal-48xl",,"sa-east-1","Amazon Elastic Container Service for Kubernetes",,
"ND99QFVESH6PGVY7","JRTCKXETXF","ND99QFVESH6PGVY7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03841 per hour for EKS Auto Mode management of r4.xlarge in EU (Frankfurt)","2026-08-01","0","Inf","hours","0.0384100000","USD","Compute","AmazonEKS","EU (Frankfurt)","AWS Region",,"EUC1-EKS-Auto:r4.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r4.xlarge",,"eu-central-1","Amazon Elastic Container Service for Kubernetes",,
"NDA87XFUJXE9S869","JRTCKXETXF","NDA87XFUJXE9S869.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.79983 per hour for EKS Auto Mode management of m7a.24xlarge in EU (Frankfurt)","2026-08-01","0","Inf","hours","0.7998300000","USD","Compute","AmazonEKS","EU (Frankfurt)","AWS Region",,"EUC1-EKS-Auto:m7a.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m7a.24xlarge",,"eu-central-1","Amazon Elastic Container Service for Kubernetes",,
"NDCH8G4T24ASJ9DF","JRTCKXETXF","NDCH8G4T24ASJ9DF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.08688 per hour for EKS Auto Mode management of r5n.2xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.0868800000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:r5n.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r5n.2xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NDFWAHCVVJFPCS2Y","JRTCKXETXF","NDFWAHCVVJFPCS2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10252 per hour for EKS Auto Mode management of m7gd.4xlarge in US West (Oregon)","2026-08-01","0","Inf","hours","0.1025200000","USD","Compute","AmazonEKS","US West (Oregon)","AWS Region",,"USW2-EKS-Auto:m7gd.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m7gd.4xlarge",,"us-west-2","Amazon Elastic Container Service for Kubernetes",,
"NDKF25EUGUYM42UC","JRTCKXETXF","NDKF25EUGUYM42UC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.15322 per hour for EKS Auto Mode management of r7i.4xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.1532200000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:r7i.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r7i.4xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NDKWNDG8FCEYVPUX","JRTCKXETXF","NDKWNDG8FCEYVPUX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05078 per hour for EKS Auto Mode management of m8i-flex.2xlarge in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","0.0507800000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:m8i-flex.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m8i-flex.2xlarge",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"NDNKF45ANQ75SPHC","JRTCKXETXF","NDNKF45ANQ75SPHC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03192 per hour for EKS Auto Mode management of i3en.large in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.0319200000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:i3en.large-management-hours","EKSAutoUsage",,,,"AutoMode","i3en.large",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NDPXKJEQANFQS8DE","JRTCKXETXF","NDPXKJEQANFQS8DE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.07538 per hour for EKS Auto Mode management of g6.xlarge in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","0.0753800000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:g6.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","g6.xlarge",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"NDQQ3DN3N9BMM9V3","JRTCKXETXF","NDQQ3DN3N9BMM9V3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10128 per hour for EKS Auto Mode management of im4gn.2xlarge in EU (Milan)","2026-08-01","0","Inf","hours","0.1012800000","USD","Compute","AmazonEKS","EU (Milan)","AWS Region",,"EUS1-EKS-Auto:im4gn.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","im4gn.2xlarge",,"eu-south-1","Amazon Elastic Container Service for Kubernetes",,
"NDRERRTPNHBXDV25","JRTCKXETXF","NDRERRTPNHBXDV25.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.18483 per hour for EKS Auto Mode management of i8g.metal-24xl in Asia Pacific (Singapore)","2026-08-01","0","Inf","hours","1.1848300000","USD","Compute","AmazonEKS","Asia Pacific (Singapore)","AWS Region",,"APS1-EKS-Auto:i8g.metal-24xl-management-hours","EKSAutoUsage",,,,"AutoMode","i8g.metal-24xl",,"ap-southeast-1","Amazon Elastic Container Service for Kubernetes",,
"NDS66TREUX5QCSJV","JRTCKXETXF","NDS66TREUX5QCSJV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.28032 per hour for EKS Auto Mode management of m5d.8xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.2803200000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:m5d.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5d.8xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NDSXCHTC3PZG99FH","JRTCKXETXF","NDSXCHTC3PZG99FH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.04486 per hour for EKS Auto Mode management of c8g.metal-48xl in EU (Frankfurt)","2026-08-01","0","Inf","hours","1.0448600000","USD","Compute","AmazonEKS","EU (Frankfurt)","AWS Region",,"EUC1-EKS-Auto:c8g.metal-48xl-management-hours","EKSAutoUsage",,,,"AutoMode","c8g.metal-48xl",,"eu-central-1","Amazon Elastic Container Service for Kubernetes",,
"NDTRJDAYP3F5BHBS","JRTCKXETXF","NDTRJDAYP3F5BHBS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.27264 per hour for EKS Auto Mode management of m5d.8xlarge in Asia Pacific (Melbourne)","2026-08-01","0","Inf","hours","0.2726400000","USD","Compute","AmazonEKS","Asia Pacific (Melbourne)","AWS Region",,"APS6-EKS-Auto:m5d.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5d.8xlarge",,"ap-southeast-4","Amazon Elastic Container Service for Kubernetes",,
"NDTWGECQRJPKK4QG","JRTCKXETXF","NDTWGECQRJPKK4QG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09696 per hour for EKS Auto Mode management of m5a.4xlarge in EU (Paris)","2026-08-01","0","Inf","hours","0.0969600000","USD","Compute","AmazonEKS","EU (Paris)","AWS Region",,"EUW3-EKS-Auto:m5a.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5a.4xlarge",,"eu-west-3","Amazon Elastic Container Service for Kubernetes",,
"NDWQUKN25QV6VU32","JRTCKXETXF","NDWQUKN25QV6VU32.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.52358 per hour for EKS Auto Mode management of c6a.24xlarge in EU (London)","2026-08-01","0","Inf","hours","0.5235800000","USD","Compute","AmazonEKS","EU (London)","AWS Region",,"EUW2-EKS-Auto:c6a.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6a.24xlarge",,"eu-west-2","Amazon Elastic Container Service for Kubernetes",,
"NDXJ45V3N4ZHNPY5","JRTCKXETXF","NDXJ45V3N4ZHNPY5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.46080 per hour for EKS Auto Mode management of m6gd.metal in Africa (Cape Town)","2026-08-01","0","Inf","hours","0.4608000000","USD","Compute","AmazonEKS","Africa (Cape Town)","AWS Region",,"AFS1-EKS-Auto:m6gd.metal-management-hours","EKSAutoUsage",,,,"AutoMode","m6gd.metal",,"af-south-1","Amazon Elastic Container Service for Kubernetes",,
"NDYEUMAUUAQJWYHK","JRTCKXETXF","NDYEUMAUUAQJWYHK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.37210 per hour for EKS Auto Mode management of r7g.12xlarge in Asia Pacific (Singapore)","2026-08-01","0","Inf","hours","0.3721000000","USD","Compute","AmazonEKS","Asia Pacific (Singapore)","AWS Region",,"APS1-EKS-Auto:r7g.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r7g.12xlarge",,"ap-southeast-1","Amazon Elastic Container Service for Kubernetes",,
"NE226G64VYWRDFD4","JRTCKXETXF","NE226G64VYWRDFD4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02918 per hour for EKS Auto Mode management of t2.xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.0291800000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:t2.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","t2.xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NE2SWAFM898KB3GR","JRTCKXETXF","NE2SWAFM898KB3GR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01207 per hour for EKS Auto Mode management of m8i-flex.large in US East (Ohio)","2026-08-01","0","Inf","hours","0.0120700000","USD","Compute","AmazonEKS","US East (Ohio)","AWS Region",,"USE2-EKS-Auto:m8i-flex.large-management-hours","EKSAutoUsage",,,,"AutoMode","m8i-flex.large",,"us-east-2","Amazon Elastic Container Service for Kubernetes",,
"NE32EY3RQ5QM7KPS","JRTCKXETXF","NE32EY3RQ5QM7KPS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.34784 per hour for EKS Auto Mode management of x8g.24xlarge in EU (Ireland)","2026-08-01","0","Inf","hours","1.3478400000","USD","Compute","AmazonEKS","EU (Ireland)","AWS Region",,"EU-EKS-Auto:x8g.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","x8g.24xlarge",,"eu-west-1","Amazon Elastic Container Service for Kubernetes",,
"NE4HTJFUZSR4Q96E","JRTCKXETXF","NE4HTJFUZSR4Q96E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.65 per Hour for XL Provisioned Tier in Asia Pacific (Singapore)","2026-08-01","0","Inf","Hours","1.6500000000","USD","Compute","AmazonEKS","Asia Pacific (Singapore)","AWS Region",,"APS1-AmazonEKS-Hours:XL-ProvisionedTier","ProvisionedControlPlaneUsage",,,,,,,"ap-southeast-1","Amazon Elastic Container Service for Kubernetes",,"HAProvisionedXL"
"NE58WS3EDNWT83S7","JRTCKXETXF","NE58WS3EDNWT83S7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02099 per hour for EKS Auto Mode management of c7i.xlarge in Asia Pacific (Thailand)","2026-08-01","0","Inf","hours","0.0209900000","USD","Compute","AmazonEKS","Asia Pacific (Thailand)","AWS Region",,"APS9-EKS-Auto:c7i.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c7i.xlarge",,"ap-southeast-7","Amazon Elastic Container Service for Kubernetes",,
"NE6DMG65CXGWFGBX","JRTCKXETXF","NE6DMG65CXGWFGBX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03136 per hour for EKS Auto Mode management of c7i-flex.xlarge in South America (Sao Paulo)","2026-08-01","0","Inf","hours","0.0313600000","USD","Compute","AmazonEKS","South America (Sao Paulo)","AWS Region",,"SAE1-EKS-Auto:c7i-flex.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c7i-flex.xlarge",,"sa-east-1","Amazon Elastic Container Service for Kubernetes",,
"NE885G7KV6DCP6CE","JRTCKXETXF","NE885G7KV6DCP6CE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.33178 per hour for EKS Auto Mode management of r6gd.12xlarge in US East (N. Virginia)","2026-08-01","0","Inf","hours","0.3317800000","USD","Compute","AmazonEKS","US East (N. Virginia)","AWS Region",,"EKS-Auto:r6gd.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","r6gd.12xlarge",,"us-east-1","Amazon Elastic Container Service for Kubernetes",,
"NE8DGWSWYTZ94NU8","JRTCKXETXF","NE8DGWSWYTZ94NU8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.01254 per hour for EKS Auto Mode management of inf2.24xlarge in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","1.0125400000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:inf2.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","inf2.24xlarge",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"NE9R6KG2PKS3J9V9","JRTCKXETXF","NE9R6KG2PKS3J9V9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.66360 per hour for EKS Auto Mode management of inf1.24xlarge in EU (London)","2026-08-01","0","Inf","hours","0.6636000000","USD","Compute","AmazonEKS","EU (London)","AWS Region",,"EUW2-EKS-Auto:inf1.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","inf1.24xlarge",,"eu-west-2","Amazon Elastic Container Service for Kubernetes",,
"NEAWB2GA84KJK8WJ","JRTCKXETXF","NEAWB2GA84KJK8WJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.21571 per hour for EKS Auto Mode management of m7i.8xlarge in EU (Ireland)","2026-08-01","0","Inf","hours","0.2157100000","USD","Compute","AmazonEKS","EU (Ireland)","AWS Region",,"EU-EKS-Auto:m7i.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m7i.8xlarge",,"eu-west-1","Amazon Elastic Container Service for Kubernetes",,
"NECEY3KFB2857DJU","JRTCKXETXF","NECEY3KFB2857DJU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.005101 per ACK Capability Hour in Middle East (UAE)","2026-08-01","0","Inf","Hours","0.0051010000","USD","Compute","AmazonEKS","Middle East (UAE)","AWS Region",,"MEC1-AmazonEKSCapabilities-ACK-Hours:perCapability","ACKUsage","ACK",,"Hours:perCapability",,,,"me-central-1","Amazon Elastic Container Service for Kubernetes",,
"NEE4SGE44BY5R64V","JRTCKXETXF","NEE4SGE44BY5R64V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01173 per hour for EKS Auto Mode management of c7i-flex.large in Asia Pacific (Singapore)","2026-08-01","0","Inf","hours","0.0117300000","USD","Compute","AmazonEKS","Asia Pacific (Singapore)","AWS Region",,"APS1-EKS-Auto:c7i-flex.large-management-hours","EKSAutoUsage",,,,"AutoMode","c7i-flex.large",,"ap-southeast-1","Amazon Elastic Container Service for Kubernetes",,
"NEERTVTACDSTFJVU","JRTCKXETXF","NEERTVTACDSTFJVU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.09193 per hour for EKS Auto Mode management of m7i-flex.4xlarge in US East (N. Virginia)","2026-08-01","0","Inf","hours","0.0919300000","USD","Compute","AmazonEKS","US East (N. Virginia)","AWS Region",,"EKS-Auto:m7i-flex.4xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m7i-flex.4xlarge",,"us-east-1","Amazon Elastic Container Service for Kubernetes",,
"NEGNRJTHZQNAPFY2","JRTCKXETXF","NEGNRJTHZQNAPFY2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.68592 per hour for EKS Auto Mode management of g3.16xlarge in EU (London)","2026-08-01","0","Inf","hours","0.6859200000","USD","Compute","AmazonEKS","EU (London)","AWS Region",,"EUW2-EKS-Auto:g3.16xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","g3.16xlarge",,"eu-west-2","Amazon Elastic Container Service for Kubernetes",,
"NEH8M26Y5HN6PV67","JRTCKXETXF","NEH8M26Y5HN6PV67.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02412 per hour for EKS Auto Mode management of r6i.large in South America (Sao Paulo)","2026-08-01","0","Inf","hours","0.0241200000","USD","Compute","AmazonEKS","South America (Sao Paulo)","AWS Region",,"SAE1-EKS-Auto:r6i.large-management-hours","EKSAutoUsage",,,,"AutoMode","r6i.large",,"sa-east-1","Amazon Elastic Container Service for Kubernetes",,
"NEJRYX6VTD8H8U54","JRTCKXETXF","NEJRYX6VTD8H8U54.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.49248 per hour for EKS Auto Mode management of m5dn.12xlarge in AWS GovCloud (US-West)","2026-08-01","0","Inf","hours","0.4924800000","USD","Compute","AmazonEKS","AWS GovCloud (US-West)","AWS Region",,"UGW1-EKS-Auto:m5dn.12xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m5dn.12xlarge",,"us-gov-west-1","Amazon Elastic Container Service for Kubernetes",,
"NEJYMPKV4C3TKQZ4","JRTCKXETXF","NEJYMPKV4C3TKQZ4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.21312 per hour for EKS Auto Mode management of m6i.8xlarge in EU (London)","2026-08-01","0","Inf","hours","0.2131200000","USD","Compute","AmazonEKS","EU (London)","AWS Region",,"EUW2-EKS-Auto:m6i.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m6i.8xlarge",,"eu-west-2","Amazon Elastic Container Service for Kubernetes",,
"NEMW66D7WF5S83WV","JRTCKXETXF","NEMW66D7WF5S83WV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02671 per hour for EKS Auto Mode management of c6id.xlarge in Canada West (Calgary)","2026-08-01","0","Inf","hours","0.0267100000","USD","Compute","AmazonEKS","Canada West (Calgary)","AWS Region",,"CAN2-EKS-Auto:c6id.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6id.xlarge",,"ca-west-1","Amazon Elastic Container Service for Kubernetes",,
"NENHZQNYFUNCCYBM","JRTCKXETXF","NENHZQNYFUNCCYBM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.89384 per hour for EKS Auto Mode management of m6in.24xlarge in Canada (Central)","2026-08-01","0","Inf","hours","0.8938400000","USD","Compute","AmazonEKS","Canada (Central)","AWS Region",,"CAN1-EKS-Auto:m6in.24xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m6in.24xlarge",,"ca-central-1","Amazon Elastic Container Service for Kubernetes",,
"NERXG9T3CUMAVQHA","JRTCKXETXF","NERXG9T3CUMAVQHA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.18490 per hour for EKS Auto Mode management of c6a.8xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.1849000000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:c6a.8xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","c6a.8xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NESS2PTSYDH4P4E3","JRTCKXETXF","NESS2PTSYDH4P4E3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.08976 per hour for EKS Auto Mode management of i3.2xlarge in Asia Pacific (Singapore)","2026-08-01","0","Inf","hours","0.0897600000","USD","Compute","AmazonEKS","Asia Pacific (Singapore)","AWS Region",,"APS1-EKS-Auto:i3.2xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","i3.2xlarge",,"ap-southeast-1","Amazon Elastic Container Service for Kubernetes",,
"NETZSW7KM9XQCKP9","JRTCKXETXF","NETZSW7KM9XQCKP9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.31731 per hour for EKS Auto Mode management of c8id.metal-48xl in Asia Pacific (Mumbai)","2026-08-01","0","Inf","hours","1.3173100000","USD","Compute","AmazonEKS","Asia Pacific (Mumbai)","AWS Region",,"APS3-EKS-Auto:c8id.metal-48xl-management-hours","EKSAutoUsage",,,,"AutoMode","c8id.metal-48xl",,"ap-south-1","Amazon Elastic Container Service for Kubernetes",,
"NEU7ADFN6MXWAFXM","JRTCKXETXF","NEU7ADFN6MXWAFXM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.06504 per hour for EKS Auto Mode management of i3en.xlarge in Asia Pacific (Jakarta)","2026-08-01","0","Inf","hours","0.0650400000","USD","Compute","AmazonEKS","Asia Pacific (Jakarta)","AWS Region",,"APS4-EKS-Auto:i3en.xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","i3en.xlarge",,"ap-southeast-3","Amazon Elastic Container Service for Kubernetes",,
"NEVFNV8XM9NWK7VZ","JRTCKXETXF","NEVFNV8XM9NWK7VZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00450 per hour for EKS Auto Mode management of r7g.medium in Asia Pacific (Hyderabad)","2026-08-01","0","Inf","hours","0.0045000000","USD","Compute","AmazonEKS","Asia Pacific (Hyderabad)","AWS Region",,"APS5-EKS-Auto:r7g.medium-management-hours","EKSAutoUsage",,,,"AutoMode","r7g.medium",,"ap-south-2","Amazon Elastic Container Service for Kubernetes",,
"NEWHGF9T9HWQ3NUZ","JRTCKXETXF","NEWHGF9T9HWQ3NUZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0083 per hour for EKS Auto Mode management of r6gd.medium in AWS GovCloud (US-West)","2026-08-01","0","Inf","hours","0.0083000000","USD","Compute","AmazonEKS","AWS GovCloud (US-West)","AWS Region",,"UGW1-EKS-Auto:r6gd.medium-management-hours","EKSAutoUsage",,,,"AutoMode","r6gd.medium",,"us-gov-west-1","Amazon Elastic Container Service for Kubernetes",,
"NEY6DWY6N4Z2QWPW","JRTCKXETXF","NEY6DWY6N4Z2QWPW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.38403 per hour for EKS Auto Mode management of m8azn.6xlarge in Asia Pacific (Tokyo)","2026-08-01","0","Inf","hours","0.3840300000","USD","Compute","AmazonEKS","Asia Pacific (Tokyo)","AWS Region",,"APN1-EKS-Auto:m8azn.6xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","m8azn.6xlarge",,"ap-northeast-1","Amazon Elastic Container Service for Kubernetes",,
"NEZC8X4RAYMM4ZXN","JRTCKXETXF","NEZC8X4RAYMM4ZXN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.47652 per hour for EKS Auto Mode management of g6e.48xlarge in Europe (Spain)","2026-08-01","0","Inf","hours","2.4765200000","USD","Compute","AmazonEKS","Europe (Spain)","AWS Region",,"EUS2-EKS-Auto:g6e.48xlarge-management-hours","EKSAutoUsage",,,,"AutoMode","g6e.48xlarge",,"eu-south-2","Amazon Elastic Container Service for Kubernetes",,
"NEZG693H9CEYQEPN","JRTCKXETXF","NEZG693H9CEYQEPN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02388 per hour for EKS Auto Mode management of r5dn.large in Asia Pacific (Seoul)","2026-08-01","0","Inf","hours","0.0238800000","USD","Compute","AmazonEKS","Asia Pacific (Seoul)","AWS Region",,"APN2-EKS-Auto:r5dn.large-management-hours","EKSAutoUsage",,,,"AutoMode","r5dn.large",,"ap-northeast-2","Amazon Elastic Container Service for Kubernetes",,
"NF4EHMUG8NVA96VM","JRTCKXETXF","NF4EHMUG8NVA96VM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0066 per hour for EKS Auto Mode management of m8g.medium in Middle East (UAE)","2026-08-01","0","Inf","hours","0.0066000000","USD","Compute","AmazonEKS","Middle East (UAE)","AWS Region",,"MEC1-EKS-Auto:m8g.medium-management-hours","EKSAutoUsage",,,,"AutoMode","m8g.medium",,"me-central-1","Amazon Elastic Container Service for Kubernetes",,
