"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Volume Type","Group","Group Description","usageType","operation","Region Code","serviceName","TableClass"
"222RXP75TCN6HS9K","JRTCKXETXF","222RXP75TCN6HS9K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00000024 per DynamoDB Streams read request unit (GovCloud (US))","2026-07-01","0","Inf","Requests","0.0000002400","USD",,,,"API Request","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","UGW1-Streams-Requests","GetRecords","us-gov-west-1","Amazon DynamoDB",
"23M9NM8HVN35P59A","JRTCKXETXF","23M9NM8HVN35P59A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00239 per GB of vector data searched in Asia Pacific (New Zealand)","2026-07-01","0","Inf","GB","0.0023900000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (New Zealand)","AWS Region",,,,"APS8-VectorSearch","","ap-southeast-6","Amazon DynamoDB","Standard"
"23V3QTMTUU9GTUT5","JRTCKXETXF","23V3QTMTUU9GTUT5.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD 0.10 per GB-Month for TimedBackupStorage-ByteHrs in EU (Stockholm)","2026-07-01","0","Inf","GB-Month","0.1000000000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","EU (Stockholm)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"EUN1-TimedBackupStorage-ByteHrs","","eu-north-1","Amazon DynamoDB",
"23YD79DRF2CMV2ME","JRTCKXETXF","23YD79DRF2CMV2ME.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.172 per million IA write request units in South America (Sao Paulo)","2026-07-01","0","Inf","WriteRequestUnits","0.0000011720","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB PayPerRequest Write Request Units IA","SAE1-IA-WriteRequestUnits","PayPerRequestThroughput","sa-east-1","Amazon DynamoDB",
"249CM94YJ6E2JHV8","JRTCKXETXF","249CM94YJ6E2JHV8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7375 per GB of IA vector write requests in Europe (Spain)","2026-07-01","0","Inf","GB","0.7375000000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Spain)","AWS Region",,,,"EUS2-IA-VectorWriteRequest","","eu-south-2","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","JRTCKXETXF","27PU8VNH2D3KDTZG.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of read capacity for a month (free tier)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","JRTCKXETXF","27PU8VNH2D3KDTZG.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000195 per hour for units of read capacity beyond the free tier","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001950000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","VG8YD49WWM","27PU8VNH2D3KDTZG.VG8YD49WWM.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000240000","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","VG8YD49WWM","27PU8VNH2D3KDTZG.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.54","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","YTVHEVGPBZ","27PU8VNH2D3KDTZG.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000380000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"27PU8VNH2D3KDTZG","YTVHEVGPBZ","27PU8VNH2D3KDTZG.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.45","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","SAE1-ReadCapacityUnit-Hrs","CommittedThroughput","sa-east-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","JRTCKXETXF","28F5UUC3ZUDFGPU8.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of read capacity for a month (free tier)","2026-07-01","0","18600","ReadCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","JRTCKXETXF","28F5UUC3ZUDFGPU8.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000148 per hour for units of read capacity beyond the free tier","2026-07-01","18600","Inf","ReadCapacityUnit-Hrs","0.0001480000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","VG8YD49WWM","28F5UUC3ZUDFGPU8.VG8YD49WWM.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000180000","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","VG8YD49WWM","28F5UUC3ZUDFGPU8.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.4104","USD","3yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","YTVHEVGPBZ","28F5UUC3ZUDFGPU8.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Read Capacity used this month","2026-08-04","0","Inf","ReadCapacityUnit-Hrs","0.0000290000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28F5UUC3ZUDFGPU8","YTVHEVGPBZ","28F5UUC3ZUDFGPU8.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","0.342","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region",,"DDB-ReadUnits","DynamoDB Provisioned Read Units","APS1-ReadCapacityUnit-Hrs","CommittedThroughput","ap-southeast-1","Amazon DynamoDB",
"28MHQBZ3ZAPGPGQC","JRTCKXETXF","28MHQBZ3ZAPGPGQC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.65 per GB of IA vector write requests in US East (Ohio)","2026-07-01","0","Inf","GB","0.6500000000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","US East (Ohio)","AWS Region",,,,"USE2-IA-VectorWriteRequest","","us-east-2","Amazon DynamoDB",
"28WXWMXGX6PHR8Y5","JRTCKXETXF","28WXWMXGX6PHR8Y5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11886 per GB-Month of IA storage in EU (London)","2026-07-01","0","Inf","GB-Mo","0.1188600000","USD",,,,"Database Storage","AmazonDynamoDB","EU (London)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"EUW2-IA-TimedStorage-ByteHrs","","eu-west-2","Amazon DynamoDB",
"29FW33RDW87MSHN6","JRTCKXETXF","29FW33RDW87MSHN6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11400 per GB-Month of IA storage in Asia Pacific (Tokyo)","2026-07-01","0","Inf","GB-Mo","0.1140000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Tokyo)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"APN1-IA-TimedStorage-ByteHrs","","ap-northeast-1","Amazon DynamoDB",
"2B5A2GVFNUDVUX8R","JRTCKXETXF","2B5A2GVFNUDVUX8R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1395 per million read request units","2026-07-01","0","Inf","ReadRequestUnits","0.0000001395","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","US West (N. California)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","USW1-ReadRequestUnits","PayPerRequestThroughput","us-west-1","Amazon DynamoDB",
"2CQ27J3MQHPXUAX8","JRTCKXETXF","2CQ27J3MQHPXUAX8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.103 per million Change Data Capture Units for Kinesis Data Streams in Asia Pacific (Thailand)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001030","USD",,,,,"AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","APS9-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","ap-southeast-7","Amazon DynamoDB",
"2DJK9PK8DCF3THX4","JRTCKXETXF","2DJK9PK8DCF3THX4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1140 per GB of incremental data exported in Asia Pacific (Osaka)","2026-07-01","0","Inf","GB","0.1140000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Asia Pacific (Osaka)","AWS Region","Amazon DynamoDB - Incremental Export",,,"APN3-IncrementalExportDataSize-Bytes","","ap-northeast-3","Amazon DynamoDB",
"2DSJ8N77MXAM22YF","JRTCKXETXF","2DSJ8N77MXAM22YF.JRTCKXETXF.M9QGYPQ72M","OnDemand","$0.00 for 2.5 million DynamoDB Streams read request units for a month (free tier) (EU Central(Frankfurt))","2026-07-01","0","2500000","Requests","0.0000000000","USD",,,,"API Request","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","EUC1-Streams-Requests","GetRecords","eu-central-1","Amazon DynamoDB",
"2DSJ8N77MXAM22YF","JRTCKXETXF","2DSJ8N77MXAM22YF.JRTCKXETXF.AUKFMGQW43","OnDemand","$0.0000002448 per DynamoDB Streams read request unit beyond free tier (EU Central(Frankfurt))","2026-07-01","2500000","Inf","Requests","0.0000002450","USD",,,,"API Request","AmazonDynamoDB","EU (Frankfurt)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","EUC1-Streams-Requests","GetRecords","eu-central-1","Amazon DynamoDB",
"2DY4MTRYHNE35RW2","JRTCKXETXF","2DY4MTRYHNE35RW2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1200 per million change data capture units for Kinesis Data Streams in AWS GovCloud (US-East)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001200","USD",,,,,"AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","UGE1-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","us-gov-east-1","Amazon DynamoDB",
"2EBF8MWYX93SQJMR","JRTCKXETXF","2EBF8MWYX93SQJMR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.12240 per GB of data exported in EU (Frankfurt)","2026-07-01","0","Inf","GB","0.1224000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","EU (Frankfurt)","AWS Region","Amazon DynamoDB - Export Size",,,"EUC1-ExportDataSize-Bytes","","eu-central-1","Amazon DynamoDB",
"2G5P9D3UCX52PBCB","JRTCKXETXF","2G5P9D3UCX52PBCB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00258 per GB of IA vector data searched in Asia Pacific (Malaysia)","2026-07-01","0","Inf","GB","0.0025800000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Malaysia)","AWS Region",,,,"APS7-IA-VectorSearch","","ap-southeast-5","Amazon DynamoDB",
"2H65P8TKB237EX5Z","JRTCKXETXF","2H65P8TKB237EX5Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.264 per GB-Mo for TimedPITRStorage-ByteHrs in Israel (Tel Aviv)","2026-07-01","0","Inf","GB-Mo","0.2640000000","USD",,,,"Database Storage","AmazonDynamoDB","Israel (Tel Aviv)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"ILC1-TimedPITRStorage-ByteHrs","","il-central-1","Amazon DynamoDB",
"2HPSAWPXJ2JJJ6XY","JRTCKXETXF","2HPSAWPXJ2JJJ6XY.JRTCKXETXF.G2A93NZ7DT","OnDemand","$0.00 per GB-Month of storage for first 25 free GB-Months","2026-07-01","0","25","GB-Mo","0.0000000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Tokyo)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"APN1-TimedStorage-ByteHrs","","ap-northeast-1","Amazon DynamoDB",
"2HPSAWPXJ2JJJ6XY","JRTCKXETXF","2HPSAWPXJ2JJJ6XY.JRTCKXETXF.VYAP54KATQ","OnDemand","$0.285 per GB-Month of storage used beyond first 25 free GB-Months","2026-07-01","25","Inf","GB-Mo","0.2850000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Tokyo)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"APN1-TimedStorage-ByteHrs","","ap-northeast-1","Amazon DynamoDB",
"2MKBPX84HAJMCZGM","JRTCKXETXF","2MKBPX84HAJMCZGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.06 per million ReplicatedWriteRequestUnits in Israel (Tel Aviv)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000010600","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Israel (Tel Aviv)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB PayPerRequest Replicated Write Request Units IA","ILC1-IA-ReplWriteRequestUnits","PayPerRequestThroughput","il-central-1","Amazon DynamoDB",
"2MTFZQBFNY8X33AS","JRTCKXETXF","2MTFZQBFNY8X33AS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.71 per million write request units in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","WriteRequestUnits","0.0000007100","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","APS5-WriteRequestUnits","PayPerRequestThroughput","ap-south-2","Amazon DynamoDB",
"2MXS4N3MEKCXUYUQ","JRTCKXETXF","2MXS4N3MEKCXUYUQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2023 per GB for data import in Africa (Cape Town)","2026-07-01","0","Inf","GB","0.2023000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","Africa (Cape Town)","AWS Region","Amazon DynamoDB - Import Size",,,"AFS1-ImportDataSize-Bytes","","af-south-1","Amazon DynamoDB",
"2N7M854NXZMWGP6U","JRTCKXETXF","2N7M854NXZMWGP6U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1026 per GB of data exported in Asia Pacific (Malaysia)","2026-07-01","0","Inf","GB","0.1026000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Asia Pacific (Malaysia)","AWS Region","Amazon DynamoDB - Export Size",,,"APS7-ExportDataSize-Bytes","","ap-southeast-5","Amazon DynamoDB",
"2P7R84JCGQ8HYWDD","JRTCKXETXF","2P7R84JCGQ8HYWDD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.231 per GB-Month of storage used for DynamoDB PITR backup in EU (Milan)","2026-07-01","0","Inf","GB-Mo","0.2310000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Milan)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"EUS1-TimedPITRStorage-ByteHrs","","eu-south-1","Amazon DynamoDB",
"2Q96P5F3GGKWF8VQ","JRTCKXETXF","2Q96P5F3GGKWF8VQ.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier) in Asia Pacific (Jakarta)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS4-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"2Q96P5F3GGKWF8VQ","JRTCKXETXF","2Q96P5F3GGKWF8VQ.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.00074 per hour for units of write capacity beyond the free tier in Asia Pacific (Jakarta)","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007400000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS4-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"2Q96P5F3GGKWF8VQ","YTVHEVGPBZ","2Q96P5F3GGKWF8VQ.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001460000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS4-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"2Q96P5F3GGKWF8VQ","YTVHEVGPBZ","2Q96P5F3GGKWF8VQ.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.71","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","APS4-WriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-3","Amazon DynamoDB",
"2R7JBDXAWRE8KE48","JRTCKXETXF","2R7JBDXAWRE8KE48.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1487 per million read request units Europe West 3","2026-07-01","0","Inf","ReadRequestUnits","0.0000001487","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Paris)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","EUW3-ReadRequestUnits","PayPerRequestThroughput","eu-west-3","Amazon DynamoDB",
"2SENWYSA83U7GSZX","JRTCKXETXF","2SENWYSA83U7GSZX.JRTCKXETXF.G2A93NZ7DT","OnDemand","$0.00 per GB-Month of storage for first 25 free GB-Months in EU (Milan)","2026-07-01","0","25","GB-Mo","0.0000000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Milan)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"EUS1-TimedStorage-ByteHrs","","eu-south-1","Amazon DynamoDB",
"2SENWYSA83U7GSZX","JRTCKXETXF","2SENWYSA83U7GSZX.JRTCKXETXF.VYAP54KATQ","OnDemand","$0.29715 per GB-Month of storage used beyond first 25 free GB-Months in EU (Milan)","2026-07-01","25","Inf","GB-Mo","0.2971500000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Milan)","AWS Region","Amazon DynamoDB - Indexed DataStore",,,"EUS1-TimedStorage-ByteHrs","","eu-south-1","Amazon DynamoDB",
"2SGXW34ET2C9NTZS","JRTCKXETXF","2SGXW34ET2C9NTZS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000975 per hour for units of IA replicated write capacity in AWS GovCloud (US-East)","2026-07-01","0","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0009750000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","AWS GovCloud (US-East)","AWS Region",,"DDB-ReplicatedWriteUnitsIA","DynamoDB Provisioned Replicated Write Units IA","UGE1-IA-ReplWriteCapacityUnit-Hrs","CommittedThroughput","us-gov-east-1","Amazon DynamoDB",
"2T6P7JMEYP3AJMVG","JRTCKXETXF","2T6P7JMEYP3AJMVG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.121 per GB-Month of storage used for on-demand backup in Middle East (UAE)","2026-07-01","0","Inf","GB-Month","0.1210000000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","Middle East (UAE)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"MEC1-TimedBackupStorage-ByteHrs","","me-central-1","Amazon DynamoDB",
"2UZR5TKVYW8UJSNY","JRTCKXETXF","2UZR5TKVYW8UJSNY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00269 per GB of vector data searched in Europe (Zurich)","2026-07-01","0","Inf","GB","0.0026900000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Zurich)","AWS Region",,,,"EUC2-VectorSearch","","eu-central-2","Amazon DynamoDB","Standard"
"2WUQYHH6BWQFSUT5","JRTCKXETXF","2WUQYHH6BWQFSUT5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.6875 per million ReplicatedWriteRequestUnits in Canada West (Calgary)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000006875","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Canada West (Calgary)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","CAN2-ReplWriteRequestUnits","PayPerRequestThroughput","ca-west-1","Amazon DynamoDB",
"2X8Q44CK6V5WGJU9","JRTCKXETXF","2X8Q44CK6V5WGJU9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10000 per GB-Month of IA storage in US East (Ohio)","2026-07-01","0","Inf","GB-Mo","0.1000000000","USD",,,,"Database Storage","AmazonDynamoDB","US East (Ohio)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"USE2-IA-TimedStorage-ByteHrs","","us-east-2","Amazon DynamoDB",
"2X8VZPFJZ9JW7XYX","JRTCKXETXF","2X8VZPFJZ9JW7XYX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.204 per GB for ImportDataSize-Bytes in Israel (Tel Aviv)","2026-07-01","0","Inf","GB","0.2040000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","Israel (Tel Aviv)","AWS Region","Amazon DynamoDB - Import Size",,,"ILC1-ImportDataSize-Bytes","","il-central-1","Amazon DynamoDB",
"2Z8X7YNUFXWKJUFY","JRTCKXETXF","2Z8X7YNUFXWKJUFY.JRTCKXETXF.M9QGYPQ72M","OnDemand","USD 0.0 per Requests for Streams-RequestsGetRecords in EU (Stockholm)","2026-07-01","0","2500000","Requests","0.0000000000","USD",,,,"API Request","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","EUN1-Streams-Requests","GetRecords","eu-north-1","Amazon DynamoDB",
"2Z8X7YNUFXWKJUFY","JRTCKXETXF","2Z8X7YNUFXWKJUFY.JRTCKXETXF.AUKFMGQW43","OnDemand","USD 0.000000215 per Requests for Streams-RequestsGetRecords in EU (Stockholm)","2026-07-01","2500000","Inf","Requests","0.0000002150","USD",,,,"API Request","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","EUN1-Streams-Requests","GetRecords","eu-north-1","Amazon DynamoDB",
"2ZXTVK7UZQRH4YY5","JRTCKXETXF","2ZXTVK7UZQRH4YY5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.74 per million Replicated Write Request Units in EU (Milan)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000007400","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Milan)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","EUS1-ReplWriteRequestUnits","PayPerRequestThroughput","eu-south-1","Amazon DynamoDB",
"328XCUAUYG6FHQMV","JRTCKXETXF","328XCUAUYG6FHQMV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1945 per million IA read request units in Middle East (Bahrain)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001945","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Middle East (Bahrain)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB PayPerRequest Read Request Units IA","MES1-IA-ReadRequestUnits","PayPerRequestThroughput","me-south-1","Amazon DynamoDB",
"36CGV8QUHJZG65HD","JRTCKXETXF","36CGV8QUHJZG65HD.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of write capacity for a month (free tier)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Ireland)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EU-WriteCapacityUnit-Hrs","CommittedThroughput","eu-west-1","Amazon DynamoDB",
"36CGV8QUHJZG65HD","JRTCKXETXF","36CGV8QUHJZG65HD.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000735 per hour for units of write capacity beyond the free tier","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0007350000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","EU (Ireland)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","EU-WriteCapacityUnit-Hrs","CommittedThroughput","eu-west-1","Amazon DynamoDB",
